-3.60150830201420e-06	-3.22122820576641e-05	3.24697600797319e-05	-2.40992569155765e-05	-4.29851610351194e-06	-1.00942929663406e-05	-7.32062096287925e-07	1.82451165385485e-05	1.95773722572697e-05	5.57612433241072e-06
0	0	0	0	0	0	0	0	0	0
-2.66127864563087e-06	-2.59516833457637e-06	9.67798652271209e-07	1.89144159142593e-06	7.90321467084845e-07	1.18189829935640e-06	-1.60676634462428e-06	2.94089391289577e-06	-2.14610686650233e-07	-1.22562388165191e-06
-0.000112758311037421	-0.000258504552992125	0.000426664286178899	-9.91640676096005e-06	-6.11265810069700e-05	0.000235459935476528	0.000329854007437589	-4.32053610485447e-05	-0.000472660223900554	-3.16192632685045e-06
0.000215325981079403	-0.000160469265001423	-0.000766170913756698	-0.000247082182243526	6.60424007138265e-06	0.000630578359788013	0.00272613561362269	-0.000123424365792018	-0.00224870162492198	7.52152779664301e-05
1.52592032535343e-05	-0.000396456658356513	-0.00104813423091084	-0.000434826663281734	-0.000251829066571036	0.000819929203861075	0.00425105272615001	2.38867026352570e-05	-0.00252067995515036	-3.75051262762758e-05
-0.000135383070197360	-0.000505211712364636	-0.00114926763368601	-0.000117877310781703	-0.000457755491393270	0.000566988822662382	0.00438428883605517	0.000448459346303047	-0.00220394281269727	-0.000213486796879286
-0.000275403204888830	-0.000237657466448889	-0.000454368414827579	0.000129465515032089	-0.000545235657978745	0.000309003119348780	0.00272771386708119	0.000385701845806448	-0.00137942737337124	-0.000193617752096872
-0.000414892656918972	0.000307791294983285	-0.000715837507099086	-0.000571881412836576	-0.000659799023338765	0.000222704130858134	0.00319213557514134	0.000415147093766737	-0.00127344584818353	-1.91656410266870e-05
-0.000330294934516000	0.000106102561721917	-0.000679951426715914	-0.000238495993219576	-0.000365220537313637	5.16867893490043e-06	0.00183585441905596	0.000471148336866776	-0.000767097653886922	0.000289540906681782
-0.000150536324358264	-0.000149832699498694	0.000129836188362037	-0.000112430650602543	-0.000228118120465959	4.93978821530335e-05	0.000643041026718354	0.000159012488740386	-0.000282866587951759	0.000102205992480915
-7.71526376615003e-05	-0.000309101816937856	0.000686605169804305	-7.29888856459298e-05	-0.000127479878114570	0.000147959882262647	-0.000165628226285849	-9.13885088658898e-05	5.04487450483596e-05	1.36749331829742e-05
-2.93288093945600e-05	-0.000260693906519610	0.000580552893207856	4.91827278089318e-05	-9.28538870173816e-05	9.27538987697863e-05	-0.000155591834395886	-6.59701618836758e-05	-7.05110236478467e-05	-5.38780051194535e-06
0.000147812131646210	-0.000147422571695324	0.000294426541441205	3.44748022524505e-05	-4.29028876619760e-05	4.53438891372963e-07	-1.29441734981639e-05	-0.000114524076379565	-9.21975029903766e-05	-3.24446933814427e-05
2.77040355582217e-06	-2.00414028097201e-05	9.12906516395483e-05	2.17307585955066e-07	-3.64685320508293e-05	1.71241547778181e-05	1.83607845438996e-05	-1.85488232414024e-05	-2.51741862097332e-05	-1.67855248473932e-05
-0.000128963616761033	-5.72367625275591e-05	0.000226839481688007	-3.11363768955741e-05	-7.78565134839578e-05	0.000141050385400675	0.000153801697897665	9.71778255217095e-06	-0.000125793523934933	-2.69799066907555e-05
-0.000179462098456905	-0.000127133993309777	0.000452063898651362	2.28091395150163e-05	3.34711981301567e-06	0.000129211031631366	-5.44424919117115e-05	2.33241621282017e-05	-0.000148205996322226	-9.51427721819485e-07
-0.000167766328726635	0.000112061540584691	0.000301147433323788	0.000210836661096465	0.000105912478119504	-0.000133324789358021	-0.000216902786999619	0.000102615738587268	-6.90576210957214e-05	-0.000118960857004074
-4.00285470885431e-05	-1.96274465761544e-06	3.68699973902489e-05	-7.30380777988526e-07	-5.27914893954614e-06	1.95336615978789e-05	-1.89535509176728e-05	1.18985364399373e-05	1.39312590914412e-05	-5.22975966360096e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
-4.58607178341889e-06	-9.62516863192359e-06	4.09829953279819e-06	-2.91693627152601e-05	3.24908535728699e-06	2.41985788418974e-05	6.24396493468031e-05	2.82546320211640e-06	-5.99176896540551e-05	-2.76215890430077e-06
-5.12222632046660e-06	-1.50744502880206e-05	3.87517220074229e-07	-6.93740287117858e-05	1.10140795304437e-05	4.30851711314998e-05	0.000147306699925206	-1.78246859540747e-06	-0.000132031637758093	1.27069870942126e-06
-1.27694233686001e-05	-1.01477819714767e-05	-3.94206678250253e-05	-4.18982815102546e-05	-7.76307621211334e-06	-5.83909228750151e-05	6.05403874534305e-05	7.08469390307221e-05	1.50318287236558e-06	2.86250832003055e-05
6.94027811926422e-05	-5.25814631743345e-05	0.000188632444246343	-0.000114350232617604	-0.000136739906056970	0.000161380456318598	-7.02561881616800e-05	8.14947416745565e-06	4.47296686210792e-05	-5.71031630766381e-05
-0.000448705062788913	-0.000135829536527847	0.000493604559865477	-0.000184312644953689	9.21712117819580e-08	0.000208129477656101	0.000949976542578289	-0.000304430570445613	-0.000275727560395635	-0.000132026894713210
-0.000453291551957816	0.000313955574132061	-0.000837078500547390	-4.23523994095997e-05	-0.000242988589446493	0.000344643425840711	0.00362573551986413	-0.000250329153340349	-0.000731122607493588	-0.000953731912541276
-0.000127473592396440	0.000419787832507634	-0.00490899565675292	-0.000868127669635461	0.000213734047327145	0.000871345534260934	0.0114567064285942	-0.000326050615983898	-0.00414230417732064	-0.000922975308743346
-0.000617136809826477	-0.00213205283480678	-0.00502936750142506	0.000445981349291879	0.00170324274690316	0.00237772163717484	0.0129974029347352	-0.00127135867771850	-0.00575383669466102	-0.00137761250004831
-0.000338011070576503	-0.00163094538999139	-0.00363515548465880	0.00105564050698097	0.000652481159710718	0.00234259447770296	0.0116067871494778	-0.00118021125329459	-0.00686993903781202	-0.00117176319236760
-0.000564734848175525	0.000340674163744241	-0.00182478678350320	0.000748030906064433	-0.00112853585526584	0.00233531548055159	0.0117677590694870	-0.000655829010382071	-0.00811078023861211	-0.00215067774508400
-0.00116714293071754	0.00179852011156055	-0.00201743284500672	0.000293217046524318	-0.00201369181073986	0.00131240813982794	0.0110443924088503	0.000485486612931945	-0.00722446259177765	-0.00154345201257160
-0.000922337021880049	0.000961249723177460	-0.00133267533450787	-0.000427716067936765	-0.00145939059013771	0.000823233027417596	0.00720821629689075	0.000787410671875513	-0.00414277071841677	-0.000574427426532492
-0.000557322475041844	0.000478622874064053	-0.000855601741864969	-0.000510838191968311	-0.000791032223358597	0.000326439744116343	0.00370577206093512	0.000631202149138278	-0.00159159773783813	-0.000307158791188272
-0.000741738117716535	-0.000475225011186642	0.00123524404768569	0.000112344338398229	-0.000329175201457252	0.000429830345862723	0.000899623807552992	0.000310210360266049	-0.000689239664920644	-0.000357507785855647
-0.00164957453780559	-0.00166948160524826	0.00537048648569862	0.000383413676725839	-0.000370291798310693	0.000568399710591905	-0.000883158435126930	4.56178633190819e-05	-0.000557412466516872	-0.000789086619303889
-0.00177010788562522	-0.00223902654481195	0.00704852628060102	0.000361997989383508	-0.00120374090748464	0.000426375254996108	-0.000746276180409563	0.000390430520418470	-0.000773285692110306	-0.000781532638142737
-0.00187168443494112	-0.00575501509099225	0.0101692183826298	0.000952785304256092	-0.00202298937776761	0.00129506460011725	1.08526532052254e-05	0.000202982592520202	-0.00140634420682782	-0.000688792520047674
-0.00309657740167547	-0.00674484663569176	0.0128462814180359	0.00116926636684899	-0.00129377824229107	0.00215943152577385	-0.00111404830349919	0.00162111338703862	-0.00291719515998112	-0.00140827129588170
-0.00365394162467647	-0.00420172557651141	0.0110669434707915	0.000442081995254046	-0.00142462112677897	0.00215439489822755	-0.00182617477394525	0.00166139669509777	-0.00255823312564362	-0.000890687530789529
-0.00232182102560674	-0.00155309523436677	0.00769970558177725	0.000268160937495316	-0.00132397484817970	0.00122863779914035	-0.00231430428205143	0.000514261736663609	-0.00146236331561787	-0.000552561174051985
-0.00163341190401906	-0.000877350570863748	0.00607653693439667	4.50671220229284e-05	-0.00102060970909909	0.000492811250654689	-0.00239073753858185	0.000341271362852562	-0.000361334161500743	-0.000623042535701515
-0.000688337678725541	-0.000346026374518147	0.00272335412536508	-0.000268578037271166	-0.000304368723183171	0.000343380306151339	-0.00118664743503340	0.000422541292917101	-0.000131285698740379	-0.000500104526431074
-0.000164837600667436	0.000148891587585872	0.000597565576075656	-1.85233821790325e-05	-0.000138610786439339	-1.40177417447813e-06	-0.000224515201120180	0.000189398019347240	-3.50210367585787e-06	-0.000297006573923393
-5.33325442175269e-06	1.49619493741777e-05	3.47031845619489e-05	6.63409876791026e-06	-2.93899478785002e-06	-1.31886721881771e-06	-3.47690291363434e-05	4.77877038872345e-06	-5.63328854765325e-06	-9.34273391679265e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3.71374185430087e-07	-1.22549606321972e-05	3.90463029167805e-05	-4.67085787273302e-05	1.10431810348762e-05	-6.72877688752547e-06	-1.78755561591779e-05	-1.59219543678440e-06	-1.08246850682160e-05	4.90014051731673e-05
-3.47199488412443e-06	-8.49855487083650e-05	0.000138449755148506	-0.000261926238201770	5.52637123040903e-05	0.000213191223551169	-3.70879835293936e-05	-5.02436286055353e-05	-8.00561025370108e-05	6.43766171238793e-05
-0.000113173664945121	-0.000224996678469233	0.000322623810802214	-0.000156814907399096	-0.000155791832239359	0.000262407491354663	-6.90662747546565e-06	9.50535513851693e-05	-1.44617939506580e-05	2.74662725377960e-06
-0.000164345991967457	-0.000576506060146920	0.00179024577084677	0.000136847889148690	-0.000685547937700491	-0.000188136151062460	-0.000286343055747424	-0.000213185228564831	0.000118527838852673	6.15883138196125e-05
-0.00150693669353892	-0.00200703208152475	0.00827760905508102	3.75299136761357e-05	-0.00299943411424760	-0.000270587239716549	-6.72894956526017e-05	-0.000367723981386992	-0.000944262544455900	0.000298688609022541
-0.00131512930442492	-0.00128385610365634	0.00895221202671084	-0.000900445439879092	-0.00465063511896414	-0.000886859586564209	0.00529320313343453	-0.000598107505160639	-0.00290556733019227	-7.43735608111343e-05
-6.32706481337627e-06	-0.00264891798286016	0.00304646199191552	0.000785423852586885	-0.00285874536879413	0.00138942329063826	0.0123091731446675	0.000200531037088389	-0.00688966518603045	-0.00281382677582295
-0.000913037096370681	-0.00287795694881562	-6.69549245089276e-05	0.000552776404357315	-0.000336559524944861	0.00165048503415745	0.0182373009063376	-0.00162139973486939	-0.00852874555441698	-0.00340890182203103
-0.00148491485079631	8.24564938248537e-05	0.00288520386210525	0.000814255786850132	-0.00121686017835080	0.00241491454715914	0.0193702945397782	-0.00450586104835979	-0.0122046116861484	-0.00437345112203834
-0.00227808557358754	0.00355058183952850	-0.000294034967397245	0.00173403565165309	-0.00131428481032049	0.00179546245751904	0.0231020579733835	-0.00341636335632495	-0.0142263029849549	-0.00648966022612475
-0.00261545263063451	0.00489792169040905	-0.00475092291166067	-0.00172727738658483	-0.000475469422114747	0.000468849707250775	0.0224621268724018	-0.000629441287444659	-0.00883550474590866	-0.00615205901555812
-0.00237859848226993	0.00331868287151621	-0.00304789727312120	-0.00374728074451915	0.000276212127846125	0.000850859396573813	0.0134838369859733	-0.000359061439808030	-0.000419867374665635	-0.00552767780349798
-0.00165500614669372	-0.000448774870452981	-0.00141775978854982	-0.000718924662202239	0.00172529950267752	0.00134005287061767	0.00528770557239002	-5.40713649890140e-05	0.00342187361211404	-0.00569522437247727
-0.00214732307334393	0.00116386180790164	0.000814376825219176	0.00144575834701596	0.00186037400410861	-2.37063655311786e-05	0.00418459972320897	0.000303896545205839	0.00141287467986477	-0.00710673549987148
-0.00369497179451421	0.000312690816396613	0.0109256504769833	-0.00224575358157119	0.00280515313535428	-0.000879622407730228	0.00302192289898985	-4.84162650492938e-05	0.00107423495097628	-0.00954251736160808
-0.00558585111261679	0.00143956575847477	0.0216281029189384	-0.00599868749820567	0.00447394510354188	-0.00109803863617917	0.000818549716906890	-0.00217802096068403	0.000480993177205243	-0.0122784230569514
-0.00506425244048420	8.11573484723686e-05	0.0305769804602981	-0.00564310065913334	0.00519335688778933	0.00117500367878413	0.000292462567990543	-0.00613059358948599	-0.00149079796812341	-0.0168542489552709
-0.00569208786447349	-0.00513224491045646	0.0391141143088612	-0.00199197212829996	0.00322424824446695	0.00320269503196807	-0.00139481830479310	-0.00791138558403994	-0.00543665253098341	-0.0155296111655332
-0.00688917370603762	-0.00159999967229062	0.0386074688151706	-0.00296923407956404	0.00197179780096512	0.00400827099467974	-0.00272378259777975	-0.00941320520265835	-0.00665086966864178	-0.0119410623418241
-0.00420471115648062	0.00327383260366615	0.0254416644481319	-0.00139470437224826	0.000245532850673724	0.00217838944129226	-0.00558071959968730	-0.00668588804474218	-0.00588232206043654	-0.00647907632047827
-0.00326618050312330	0.00286649389765353	0.0170832356230047	-0.000217507828998190	-0.00212912426027696	0.00160886882452152	-0.00642788085036640	-0.00303406585141466	-0.00237624701306376	-0.00439449310587980
-0.00319181442754859	-0.000839012665299080	0.0113847930169648	-0.00163913865773372	-0.000586151244686225	0.00193093160728801	-0.00339103464182242	-0.000469341986250860	-0.000926689993872626	-0.00220629866323684
-0.00152134430572184	-0.00131155676497965	0.00603226560180416	-0.000771762305573593	0.000737810973196665	0.000826946337085521	-0.000769531784375442	-0.00133872870055907	-0.00147398241858618	-0.000162668822671941
-0.000359282797082946	-0.000483375762576680	-0.000215877470865568	0.000392289033839609	0.000889304243768560	0.000245960648109287	0.00106636281324665	-0.000273923502199587	-0.000947203802062131	-3.99526582902860e-05
-3.77536868917777e-05	2.58200004973282e-06	-1.06584886953118e-05	-4.17930341866742e-06	-7.13490565089780e-06	-2.46972625964891e-05	-1.95098304270347e-05	-2.54854247873019e-05	0.000137923764247435	2.07147307253855e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
-4.34774829548698e-05	-0.000115606263239327	5.02830214768372e-05	-0.000154371807698333	-5.66677389518123e-05	0.000211849766748013	-2.80262231195126e-05	0.000108533228765759	2.73766392125045e-05	4.12638922215417e-05
0.000141148940487473	-0.000181658117667379	-3.73772077527040e-05	-0.000264999398568020	-3.89452547294462e-05	0.000350178312161252	-0.000112267937131367	0.000216292860704466	1.95271268582857e-05	-1.04895546900603e-05
-0.000605478227523165	-0.000828263550388494	0.00199423176489155	-0.000220380068121694	-0.000446057111551461	0.000377540635221110	-0.000645462122752236	0.000490670846126573	0.000431826253140624	-0.000259127257241406
-8.18103940633145e-05	-0.00245565013126480	0.00557838220998191	0.000358499703732232	-0.00264896837307032	0.00105475386188924	-0.000574622225165283	3.22453680243621e-05	-0.000504585378632200	-0.000644434284510631
-0.00122928969266580	-0.00598019941025418	0.0130437190238518	0.00111185008421892	-0.00649765470700053	0.000686231906474049	0.000838315025878761	0.000358469703416083	-0.00278760064292735	0.000100846846098780
0.00126248985600917	-0.00522915807796920	0.0141230857150995	-0.000406130175207886	-0.00901820294247048	-0.000456612514443523	0.00461923110106289	0.00193646151917207	-0.00527921015460523	-0.000581926040668784
0.00155552983377346	-0.00389099738932060	0.0121549124747757	0.00240384129132624	-0.00834039467661278	-0.00274753153813494	0.00834012153156552	0.00444450847769672	-0.00785380076896810	-0.00339035043478423
-0.000256682552912824	0.00246766174367363	0.00591342475968550	0.00197887876855060	-0.00416922274167879	-0.000667071618407909	0.0197033466500222	-0.000336438176237520	-0.0154863055156415	-0.00653686834408069
-0.00225510126687067	0.00349406731949461	0.000943966426064596	0.000784388314111955	-0.00151352863243701	0.00149625697907815	0.0252436856074793	-0.000439084399152506	-0.0192957223895722	-0.00680998100056328
-0.00312579890024756	0.00831295455405063	-0.00365507105316771	-0.00209277999158688	-0.000241081661930534	0.00247283740189099	0.0271845337122826	0.000268624295084469	-0.0155274108203423	-0.0113543413549274
-0.00589102883672522	0.00958181740069787	-0.00486527225489617	-0.00964377689868835	0.00310973941884835	-0.000352062010522833	0.0246411628890657	0.00236803929798164	-0.00151428580544208	-0.0142385623714042
-0.00479364400700102	0.00546330866991551	-0.00522101412605426	-0.00496631846833221	0.00821448005573210	-0.00278211892048638	0.0126830683947255	-0.00215760600815542	0.0122145662302097	-0.0151608990166160
-0.00270227900611402	0.000772127328030969	-8.18579823117086e-06	0.0121588005480193	0.00543997062734807	-0.00527111498487666	-6.63889433010357e-05	-0.00387431106130103	0.0108733691344342	-0.0148278468453389
-0.00218464979987374	-0.00122545731095960	0.00570803753476006	0.0143650221027687	-0.000329404303928588	-0.00713746358609832	-0.00629218057082853	0.000689926352742112	0.00448568310339301	-0.00637008879135700
-0.00406432048843334	0.00448034017866081	0.00617437175554443	0.00319790490821373	0.00429136012296320	-0.00598096535827390	-0.00316022812444834	0.00138429130586367	-0.00181772792541792	-0.00286509123628878
-0.00719532343601928	0.0158278609073395	0.00591427457033186	-0.00922278274015126	0.0101717159660090	-0.00652041217621427	-0.00185647489662689	0.00447514423940749	-0.00749031619039870	-0.00116790107494089
-0.00669310694095677	0.0151053133195889	0.0101406926445983	-0.0108771820121206	0.0107729685474287	0.000651063693257205	-0.00150878407223329	-0.000819264494233721	-0.00967732115098078	-0.00445026169635925
-0.00786460415841055	0.00993676676175118	0.0243108687343729	-0.00827560274666721	0.00440350250670647	0.00284916128755179	-0.00385221951786052	-0.00476239782339003	-0.00589425067566435	-0.00927413288782771
-0.00974512579210982	0.0171733928583544	0.0291457737949739	-0.00927691123521457	0.00467899556805732	0.00229453949413967	-0.00394806592155114	-0.0125075218197962	-0.00652021377092049	-0.0100334766246614
-0.00858013777515376	0.0121305566963191	0.0268272975203336	-0.00214629831036872	0.00329940895004832	-7.49936067417723e-05	-0.00934798081630415	-0.0145518367692020	-0.000569667021485166	-0.00761392870912659
-0.00718516697726131	0.0127190220255596	0.0219409185852826	0.000394545951893672	0.00298000641141867	0.00275572725638049	-0.0122780494337980	-0.0101932429653074	-0.00151183432093659	-0.0102734757767910
-0.00527616132352502	-0.000229413270468288	0.0247843380263136	-0.00416182121113412	0.00314018646046406	0.00638809467330993	-0.00476063712604445	-0.00769096122231587	-0.00444864953452758	-0.00640066174306649
-0.00557350298503439	-0.00275628833259858	0.0137339018865020	-0.00250749647140571	0.00177616617726195	0.00309232635322262	0.00477347664294773	-0.00477026237477822	-0.00403477897528949	-0.00235497769129826
-0.00288269058171657	-0.00203370491570316	0.00100032661657990	0.000436589640118072	0.00195183352195259	0.00160562432571790	0.00648391402652671	-0.00216405811340120	-0.00191291573813034	-0.00140582520338882
-0.000749648875330246	-0.000371648933498457	-0.000153014179715821	-0.000105121250417403	0.000530479606737234	0.000102149079493296	0.00101262436057969	-0.000957959276849994	0.00109510864180458	-0.000207897491402144
-9.51331229253879e-05	-2.08852273952728e-05	1.09015548164896e-05	-1.29816172416449e-05	9.42320235540140e-05	3.00127696961858e-05	0.000163817872219766	-0.000104371906294303	-3.16463954496428e-05	-2.72297239273829e-05
0	0	0	0	0	0	0	0	0	0
2.80663382536589e-06	-5.18908612827502e-06	6.97152391798299e-07	-1.51055729774138e-05	2.33865184327337e-06	1.25700774519587e-05	-3.59348384228363e-06	6.94887725419840e-06	-6.80448742946135e-08	1.03781540388857e-06
2.81875879166927e-06	-5.60561892876352e-05	5.27440757668619e-06	-0.000113145752325651	-4.97715721142610e-06	0.000120272009719498	-1.75442788857868e-06	6.03390536729694e-05	2.01284445531913e-05	-1.68583634423284e-05
0.000451101711574327	-0.000697997071021715	0.00144081622353918	-0.000996130989836712	-0.000363235616107607	0.000217588265066847	4.61082075566880e-05	0.000762551037162463	5.83058237491696e-06	-0.000581077732182802
-0.00135402501332460	0.00101542734174929	0.00375497468788595	0.000442910369318831	-0.00105674542125813	-0.00217062439918849	-0.000116933938519905	0.00149811147390201	8.28282769735648e-05	-0.00158897977527349
-0.00100229790508562	-0.000335516537737017	0.0106063463874096	0.00308701121398925	-0.00548240856581154	-0.00326117029960495	0.00136385017659616	0.000195544248534272	-0.00289423457431868	-0.00232781348973841
-0.00445610480809759	-0.00255561713302266	0.0128918020433495	0.00381019297583834	-0.00569711451243000	-0.00433446127423229	0.00123262224547856	0.00305057442438709	-0.00225932518889267	-0.000652659579260827
-0.00278441957696936	-0.00156760246889734	0.0124895743762955	0.00416361924006133	-0.00677860698024211	-0.00705000374681016	0.00402026388008146	0.00536666524238619	-0.00745376615529898	0.00173854987957127
-0.00183906122439472	-0.00410686293647862	0.00945568585313135	0.00660880638272448	0.000133005295076730	-0.00532124142211669	0.00715517492515338	0.00434327565777245	-0.0146824629905634	-0.00107294437861180
-0.00345440334517523	0.00314014415895562	-0.00158765630756366	0.00150046340822457	0.00476465596843299	-0.00328182949301892	0.0204760333775996	0.00468464155175246	-0.0203378026106294	-0.00518221163386429
-0.00318349656556147	0.00519024815296884	-0.00310531961691042	-0.00428494980526480	0.00426142397322203	-0.00185166588133805	0.0193389201593532	0.00418669605308060	-0.0126630251188512	-0.00610764705241792
-0.00209559457125679	0.00549527480923050	-0.00641923207268806	-0.00858945388588393	0.00415324557999170	0.000926618673129718	0.00930095385486595	0.00631622559250306	0.00407404188894364	-0.0106543866969032
-0.00441836039875432	-0.00573546176879639	-0.00641473281036634	-0.0101944121455527	0.0114007944485911	-0.000401021212034387	0.00225535963629972	0.00677730377220514	0.0181704501883247	-0.00660981629175629
-0.00259851430170740	-0.0143916578623623	-0.00319547751657097	0.00118602168960731	0.0157613173877417	-0.000459400570974271	-0.00998311144766680	-0.00717343042498123	0.0256918307064397	0.000976215860134088
-0.000333778634342545	-0.0163944062158989	0.00276271240343539	0.0248529468444614	0.00169756487680173	-0.00264791500896055	-0.0136738465047107	-0.0105834109060763	0.00977007355690711	0.0102565334597452
-0.00197518379785108	-0.00387239553726367	0.00734990125513257	0.0319776754646657	-0.0147627221561265	-0.00845106855344830	-0.0151193183987878	-0.00588573705679870	-0.00354263868348994	0.0183716600741706
0.000272789026586561	0.00701865661859766	-0.000557736307230570	0.0167118621398408	-0.0140550672168804	-0.0111936734732902	-0.00814781750771065	0.00173098902198912	-0.00537056884752728	0.0154957836989305
-0.00144765773490394	0.0170209338340592	-0.00759306530847635	-0.000752922414165079	-0.0100019958874697	-0.0123631820448535	-0.00261291592823092	0.00555669802573991	-0.00241131794502704	0.0167823366457058
-0.00488897885781946	0.0216822315614887	-0.00800633513273388	-0.00629371624448430	-0.00133189438499265	-0.00753434781262725	-0.00388455983077022	0.00595791325723437	-0.00592197577269083	0.0120041151056892
-0.00736673570821446	0.0116893244912474	0.00876556148905511	-0.00514533965277908	0.000863402246404136	0.00237041478882290	-0.00592997490095677	-2.84245563611347e-05	-0.00561438447383547	0.000288859817127844
-0.0114049675010860	0.0107104817904128	0.0125434093877647	-0.00708850888787914	0.000915839723893307	0.00347291793010115	-0.00536250016578855	-0.00184438295568770	-0.00185068497424200	-0.00173011663947572
-0.00991254756476869	0.00878681192713221	0.0158536247470800	-0.00685882621150430	-0.00380807895977575	-0.000769630467003739	-0.00494636753661428	-0.000833220896096851	-0.00183310367666342	0.00312528992086510
-0.00203006349136541	0.00954788647236683	0.00828792151848520	-0.00459364227356404	-0.000725568164375209	0.00102333172682496	-0.00820144942467612	-0.00171588300531396	-0.00239547876378494	-0.000131147264422151
-0.00125536778064115	-0.000520237004239950	0.0262262606947512	-0.00718920426961007	0.00587903202952562	0.0120758519810336	-0.00636989870907015	-0.0134821949579781	-0.00697827300219588	-0.00600806879265173
-0.00433018216069812	-0.00577703630495172	0.0219430203666644	-0.00418936629036339	0.00243357125212509	0.00591990279099662	0.0102500310565018	-0.0125336604708853	-0.00529608570176008	-0.00484113521049958
-0.00733573603879736	-0.00427503754960200	0.00301340691991219	0.00101122637842319	0.00178829089771961	0.00343832658245423	0.0148717468256636	-0.00542479662223087	0.000143086679216097	-0.00540458793157648
